

Threshold (S, V) : (2, 10)
The Last V Value is : 25.9523
The Last V Value is : 34.0724
The Last V Value is : 29.9569
The Last V Value is : 29.4142
The Last V Value is : 31.6572
The Last V Value is : 33.4607
The Last V Value is : 27.7807
The Last V Value is : 29.8091
The Last V Value is : 31.7518
The Last V Value is : 34.6854
The Last V Value is : 31.9838
The Last V Value is : 25.8459
The Last V Value is : 28.5086
The Last V Value is : 33.7974
The Last V Value is : 27.3982
The Last V Value is : 32.4102
The Last V Value is : 28.3645
The Last V Value is : 33.4712
The Last V Value is : 27.9938
The Last V Value is : 32.0787
The Last V Value is : 29.1702
The Last V Value is : 29.9968
The Last V Value is : 29.4573
The Last V Value is : 29.6644
The Last V Value is : 28.1243
The Last V Value is : 30.9219
The Last V Value is : 31.6991
The Last V Value is : 25.5702
The Last V Value is : 30.3994
The Last V Value is : 31.9263
The Last V Value is : 29.2267
The Last V Value is : 31.3495
The Last V Value is : 31.3695
The Last V Value is : 33.2112
average final V value : 30.3663
total change time : 303.7


Threshold (S, V) : (2.5, 18)
The Last V Value is : 28.914
The Last V Value is : 27.2472
The Last V Value is : 32.7631
The Last V Value is : 33.7688
The Last V Value is : 24.2477
The Last V Value is : 31.5892
The Last V Value is : 28.4887
The Last V Value is : 31.112
The Last V Value is : 31.2961
The Last V Value is : 28.2112
The Last V Value is : 30.6466
The Last V Value is : 26.1476
The Last V Value is : 33.0774
The Last V Value is : 32.8196
The Last V Value is : 30.0529
The Last V Value is : 30.9595
The Last V Value is : 33.1041
The Last V Value is : 26.3709
The Last V Value is : 31.9367
The Last V Value is : 28.8604
The Last V Value is : 30.3989
The Last V Value is : 28.6956
The Last V Value is : 26.3492
The Last V Value is : 29.5589
The Last V Value is : 30.5498
The Last V Value is : 30.111
The Last V Value is : 33.3723
The Last V Value is : 33.1356
The Last V Value is : 30.8016
The Last V Value is : 30.9198
The Last V Value is : 33.9291
The Last V Value is : 32.142
The Last V Value is : 31.9866
The Last V Value is : 26.9797
The Last V Value is : 33.2075
The Last V Value is : 30.7123
The Last V Value is : 27.308
The Last V Value is : 30.4607
The Last V Value is : 27.6526
The Last V Value is : 32.2614
The Last V Value is : 32.676
The Last V Value is : 32.4996
The Last V Value is : 32.0123
The Last V Value is : 35.6666
The Last V Value is : 34.2944
The Last V Value is : 34.9057
The Last V Value is : 29.8964
The Last V Value is : 29.1324
The Last V Value is : 27.3063
The Last V Value is : 31.1986
average final V value : 30.6347
total change time : 274.88


Threshold (S, V) : (3, 18)
The Last V Value is : 25.3318
The Last V Value is : 30.1283
The Last V Value is : 27.9853
The Last V Value is : 27.8771
The Last V Value is : 28.5088
The Last V Value is : 29.0834
The Last V Value is : 33.433
The Last V Value is : 31.1624
The Last V Value is : 29.0213
The Last V Value is : 30.5936
The Last V Value is : 29.2661
The Last V Value is : 29.6838
The Last V Value is : 26.2775
The Last V Value is : 33.6216
The Last V Value is : 25.8949
The Last V Value is : 24.9115
The Last V Value is : 32.7897
The Last V Value is : 29.0081
The Last V Value is : 31.0301
The Last V Value is : 24.5189
The Last V Value is : 31.0467
The Last V Value is : 30.777
The Last V Value is : 32.6717
The Last V Value is : 29.8457
The Last V Value is : 29.5153
The Last V Value is : 24.7522
The Last V Value is : 35.424
The Last V Value is : 33.2564
The Last V Value is : 29.5241
The Last V Value is : 30.9185
The Last V Value is : 28.892
The Last V Value is : 30.0373
The Last V Value is : 23.414
The Last V Value is : 30.9133
The Last V Value is : 31.3669
The Last V Value is : 28.5669
The Last V Value is : 33.3062
The Last V Value is : 32.5197
The Last V Value is : 31.0599
The Last V Value is : 28.496
The Last V Value is : 33.8975
The Last V Value is : 33.5078
The Last V Value is : 32.7203
The Last V Value is : 26.9805
The Last V Value is : 25.8319
The Last V Value is : 28.5983
The Last V Value is : 29.8498
The Last V Value is : 31.5309
The Last V Value is : 30.1636
The Last V Value is : 33.2536
average final V value : 29.8553
total change time : 224.86


Threshold (S, V) : (3.5, 18)
The Last V Value is : 32.8182
The Last V Value is : 25.3145
The Last V Value is : 28.9478
The Last V Value is : 31.3419
The Last V Value is : 25.7291
The Last V Value is : 32.0178
The Last V Value is : 34.262
The Last V Value is : 27.4322
The Last V Value is : 28.801
The Last V Value is : 29.7156
The Last V Value is : 23.7944
The Last V Value is : 29.8208
The Last V Value is : 29.8235
The Last V Value is : 27.8868
The Last V Value is : 24.242
The Last V Value is : 28.2439
The Last V Value is : 29.1174
The Last V Value is : 26.3732
The Last V Value is : 27.5782
The Last V Value is : 32.085
The Last V Value is : 24.4423
The Last V Value is : 32.2248
The Last V Value is : 36.0461
The Last V Value is : 36.3157
The Last V Value is : 28.7922
The Last V Value is : 33.0672
The Last V Value is : 27.8132
The Last V Value is : 30.624
The Last V Value is : 30.446
The Last V Value is : 25.4847
The Last V Value is : 31.6034
The Last V Value is : 30.4527
The Last V Value is : 31.1997
The Last V Value is : 25.4672
The Last V Value is : 27.0603
The Last V Value is : 27.9442
The Last V Value is : 26.754
The Last V Value is : 29.4381
The Last V Value is : 30.2016
The Last V Value is : 32.5224
The Last V Value is : 31.0356
The Last V Value is : 32.2022
The Last V Value is : 31.5136
The Last V Value is : 33.6206
The Last V Value is : 29.8639
The Last V Value is : 27.7048
The Last V Value is : 30.4646
The Last V Value is : 33.2047
The Last V Value is : 31.9896
The Last V Value is : 22.35
average final V value : 29.5439
total change time : 200.8


Threshold (S, V) : (4, 18)
The Last V Value is : 28.4269
The Last V Value is : 31.0454
The Last V Value is : 29.0793
The Last V Value is : 34.4598
The Last V Value is : 28.2127
The Last V Value is : 28.1187
The Last V Value is : 30.1495
The Last V Value is : 30.2254
The Last V Value is : 23.912
The Last V Value is : 31.8345
The Last V Value is : 29.8494
The Last V Value is : 31.9252
The Last V Value is : 28.5821
The Last V Value is : 28.6452
The Last V Value is : 30.1738
The Last V Value is : 30.7301
The Last V Value is : 31.5382
The Last V Value is : 29.5242
The Last V Value is : 33.2441
The Last V Value is : 28.5439
The Last V Value is : 31.0599
The Last V Value is : 29.2832
The Last V Value is : 27.6043
The Last V Value is : 31.0169
The Last V Value is : 29.0313
The Last V Value is : 28.6292
The Last V Value is : 32.7762
The Last V Value is : 26.3843
The Last V Value is : 29.5711
The Last V Value is : 26.0935
The Last V Value is : 26.8209
The Last V Value is : 26.9786
The Last V Value is : 29.6151
The Last V Value is : 30.6269
The Last V Value is : 29.9649
The Last V Value is : 33.4932
The Last V Value is : 32.9233
The Last V Value is : 30.6888
The Last V Value is : 25.3579
The Last V Value is : 28.7748
The Last V Value is : 25.4994
The Last V Value is : 28.8137
The Last V Value is : 31.2846
The Last V Value is : 28.002
The Last V Value is : 33.0718
The Last V Value is : 31.1578
The Last V Value is : 34.1565
The Last V Value is : 30.2986
The Last V Value is : 35.7453
The Last V Value is : 32.4503
average final V value : 29.9079
total change time : 183.32


Threshold (S, V) : (4.5, 18)
The Last V Value is : 28.18
The Last V Value is : 29.5905
The Last V Value is : 29.8116
The Last V Value is : 16.8728
The Last V Value is : 32.8479
The Last V Value is : 30.5424
The Last V Value is : 30.1735
The Last V Value is : 28.4704
The Last V Value is : 31.6352
The Last V Value is : 28.5232
The Last V Value is : 31.8981
The Last V Value is : 23.2203
The Last V Value is : 33.0918
The Last V Value is : 32.582
The Last V Value is : 32.8069
The Last V Value is : 31.6898
The Last V Value is : 32.9499
The Last V Value is : 29.9055
The Last V Value is : 35.8187
The Last V Value is : 28.384
The Last V Value is : 29.7867
The Last V Value is : 26.9208
The Last V Value is : 33.4582
The Last V Value is : 31.2992
The Last V Value is : 27.8316
The Last V Value is : 25.5283
The Last V Value is : 30.9515
The Last V Value is : 32.2074
The Last V Value is : 27.0469
The Last V Value is : 25.4947
The Last V Value is : 32.1951
The Last V Value is : 27.8681
The Last V Value is : 30.038
The Last V Value is : 34.738
The Last V Value is : 23.3417
The Last V Value is : 32.2773
The Last V Value is : 29.4079
The Last V Value is : 27.2813
The Last V Value is : 29.0953
The Last V Value is : 29.1993
The Last V Value is : 26.0829
The Last V Value is : 26.7199
The Last V Value is : 24.6052
The Last V Value is : 28.6143
The Last V Value is : 35.0509
The Last V Value is : 33.6456
The Last V Value is : 31.1251
The Last V Value is : 30.4303
The Last V Value is : 29.9075
The Last V Value is : 29.2301
average final V value : 29.6075
total change time : 157.7


Threshold (S, V) : (5, 18)
The Last V Value is : 27.9807
The Last V Value is : 28.8384
The Last V Value is : 31.4013
The Last V Value is : 26.3635
The Last V Value is : 30.1847
The Last V Value is : 28.7859
The Last V Value is : 28.7259
The Last V Value is : 28.5842
The Last V Value is : 25.5723
The Last V Value is : 26.5704
The Last V Value is : 25.3124
The Last V Value is : 33.1391
The Last V Value is : 26.7134
The Last V Value is : 29.1515
The Last V Value is : 24.6703
The Last V Value is : 30.0705
The Last V Value is : 33.8615
The Last V Value is : 32.8252
The Last V Value is : 32.3334
The Last V Value is : 26.5028
The Last V Value is : 29.1433
The Last V Value is : 28.1674
The Last V Value is : 27.9819
The Last V Value is : 27.7532
The Last V Value is : 29.3027
The Last V Value is : 26.5014
The Last V Value is : 24.5403
The Last V Value is : 21.6617
The Last V Value is : 26.2618
The Last V Value is : 31.3605
The Last V Value is : 27.0052
The Last V Value is : 26.502
The Last V Value is : 26.4363
The Last V Value is : 35.9606
The Last V Value is : 32.8362
The Last V Value is : 28.2915
The Last V Value is : 24.9313
The Last V Value is : 31.0633
The Last V Value is : 30.0336
The Last V Value is : 27.3355
The Last V Value is : 30.3503
The Last V Value is : 26.3894
The Last V Value is : 31.1348
The Last V Value is : 28.2906
The Last V Value is : 30.171
The Last V Value is : 30.9644
The Last V Value is : 28.2074
The Last V Value is : 24.8156
The Last V Value is : 33.4795
The Last V Value is : 22.3938
average final V value : 28.5371
total change time : 118.66


Threshold (S, V) : (5.5, 18)
The Last V Value is : 29.5952
The Last V Value is : 27.4677
The Last V Value is : 30.3918
The Last V Value is : 24.3002
The Last V Value is : 27.0861
The Last V Value is : 28.1831
The Last V Value is : 27.5774
The Last V Value is : 24.3039
The Last V Value is : 27.394
The Last V Value is : 28.5575
The Last V Value is : 29.3333
The Last V Value is : 28.9778
The Last V Value is : 33.8469
The Last V Value is : 26.0757
The Last V Value is : 28.836
The Last V Value is : 31.737
The Last V Value is : 30.1114
The Last V Value is : 28.3587
The Last V Value is : 25.9192
The Last V Value is : 30.3723
The Last V Value is : 30.9618
The Last V Value is : 26.0496
The Last V Value is : 26.2267
The Last V Value is : 24.9768
The Last V Value is : 27.8628
The Last V Value is : 27.0688
The Last V Value is : 34.1577
The Last V Value is : 25.6659
The Last V Value is : 26.3261
The Last V Value is : 17.4072
The Last V Value is : 29.9227
The Last V Value is : 28.7906
The Last V Value is : 28.5264
The Last V Value is : 24.6437
The Last V Value is : 24.9795
The Last V Value is : 24.029
The Last V Value is : 27.8545
The Last V Value is : 30.6326
The Last V Value is : 27.8801
The Last V Value is : 30.0729
The Last V Value is : 32.118
The Last V Value is : 27.8329
The Last V Value is : 34.2033
The Last V Value is : 31.6675
The Last V Value is : 29.3765
The Last V Value is : 31.0644
The Last V Value is : 26.3936
The Last V Value is : 26.0833
The Last V Value is : 33.8636
The Last V Value is : 26.9616
average final V value : 28.2405
total change time : 101.5


Threshold (S, V) : (6, 18)
The Last V Value is : 24.6107
The Last V Value is : 31.7544
The Last V Value is : 26.1401
The Last V Value is : 25.8987
The Last V Value is : 25.1164
The Last V Value is : 29.9931
The Last V Value is : 30.5387
The Last V Value is : 26.0146
The Last V Value is : 28.5225
The Last V Value is : 26.0474
The Last V Value is : 30.0136
The Last V Value is : 25.559
The Last V Value is : 23.2147
The Last V Value is : 28.726
The Last V Value is : 32.0361
The Last V Value is : 27.4334
The Last V Value is : 29.179
The Last V Value is : 24.0742
The Last V Value is : 27.3299
The Last V Value is : 28.6975
The Last V Value is : 28.4691
The Last V Value is : 29.9452
The Last V Value is : 28.0884
The Last V Value is : 31.8048
The Last V Value is : 21.8669
The Last V Value is : 26.1258
The Last V Value is : 24.1937
The Last V Value is : 28.4259
The Last V Value is : 24.7327
The Last V Value is : 25.0588
The Last V Value is : 30.4487
The Last V Value is : 27.1773
The Last V Value is : 28.3328
The Last V Value is : 26.0807
The Last V Value is : 25.5895
The Last V Value is : 32.9117
The Last V Value is : 33.6251
The Last V Value is : 28.285
The Last V Value is : 28.1084
The Last V Value is : 27.9176
The Last V Value is : 29.0851
The Last V Value is : 24.0171
The Last V Value is : 31.3937
The Last V Value is : 25.5877
The Last V Value is : 28.0921
The Last V Value is : 24.4956
The Last V Value is : 23.3412
The Last V Value is : 27.658
The Last V Value is : 35.4081
The Last V Value is : 36.0362
average final V value : 27.8641
total change time : 81.94


Threshold (S, V) : (6.5, 18)
The Last V Value is : 34.1412
The Last V Value is : 24.9576
The Last V Value is : 32.0526
The Last V Value is : 27.7025
The Last V Value is : 25.5705
The Last V Value is : 29.6973
The Last V Value is : 22.2477
The Last V Value is : 31.5432
The Last V Value is : 25.4749
The Last V Value is : 29.7959
The Last V Value is : 30.0004
The Last V Value is : 26.382
The Last V Value is : 37.478
The Last V Value is : 32.0584
The Last V Value is : 33.2032
The Last V Value is : 31.5016
The Last V Value is : 22.4806
The Last V Value is : 31.8157
The Last V Value is : 32.5067
The Last V Value is : 29.3874
The Last V Value is : 25.9875
The Last V Value is : 30.7247
The Last V Value is : 28.8364
The Last V Value is : 26.8539
The Last V Value is : 22.8681
The Last V Value is : 28.1043
The Last V Value is : 28.2911
The Last V Value is : 28.8101
The Last V Value is : 17.9316
The Last V Value is : 25.5222
The Last V Value is : 30.6749
The Last V Value is : 22.1699
The Last V Value is : 27.9616
The Last V Value is : 34.0037
The Last V Value is : 30.7926
The Last V Value is : 23.5384
The Last V Value is : 27.0158
The Last V Value is : 24.9544
The Last V Value is : 25.8979
The Last V Value is : 31.5364
